expStartTime, subjectID, condition, trial_num, timespent, xcoord, ycoord, current_angle, last_angle, interval_300ms, total_avg_turned, resource_encountered, resource_encountered_here_before, food_eaten, timesteps_left
20165623222324,0003,c,1,0.22600616281676,103.99611395587317,97.59889249476933,329,329,INTERVAL,105,false,false,0,2395
20165623222324,0003,c,1,0.2424876769328952,104.28155066700697,97.42738481582428,329,329,INTERVAL,105,false,false,0,2395
20165623222324,0003,c,1,0.25875275675694187,104.56698737814077,97.25587713687923,329,329,INTERVAL,105,false,false,0,2394
20165623222324,0003,c,1,0.2749476879171495,104.85242408927456,97.08436945793419,329,329,INTERVAL,105,false,false,0,2394
20165623222324,0003,c,1,0.2914001160019368,105.13786080040836,96.91286177898914,329,329,INTERVAL,105,false,false,0,2394
20165623222324,0003,c,1,0.30722077837641804,105.42329751154216,96.74135410004409,329,329,INTERVAL,105,false,false,0,2393
20165623222324,0003,c,1,0.32449317590376303,105.70873422267596,96.56984642109904,329,329,START,105,false,false,0,2393
20165623222324,0003,c,1,0.34152390272946764,105.99417093380976,96.398338742154,329,329,INTERVAL,105,false,false,0,2393
20165623222324,0003,c,1,0.3572312151288428,106.27960764494355,96.22683106320895,329,329,INTERVAL,105,false,false,0,2393
20165623222324,0003,c,1,0.3735095547612981,106.56504435607735,96.0553233842639,329,329,INTERVAL,105,false,false,0,2392
20165623222324,0003,c,1,0.38992092021359426,106.85048106721115,95.88381570531885,329,329,INTERVAL,105,false,false,0,2392
20165623222324,0003,c,1,0.4067942402814162,107.13591777834495,95.7123080263738,329,329,INTERVAL,105,false,false,0,2392
20165623222324,0003,c,1,0.42370862298172884,107.42135448947874,95.54080034742876,329,329,INTERVAL,105,false,false,0,2391
20165623222324,0003,c,1,0.44026712953378544,107.70679120061254,95.36929266848371,329,329,INTERVAL,105,false,false,0,2391
20165623222324,0003,c,1,0.4569975858593982,107.99222791174634,95.19778498953866,329,329,INTERVAL,105,false,false,0,2390
20165623222324,0003,c,1,0.47337644339430573,108.27766462288014,95.02627731059361,329,329,INTERVAL,105,false,false,0,2390
20165623222324,0003,c,1,0.48969071283019083,108.56310133401394,94.85476963164857,329,329,INTERVAL,105,false,false,0,2390
20165623222324,0003,c,1,0.5052564446946226,108.84853804514773,94.68326195270352,329,329,INTERVAL,105,false,false,0,2390
20165623222324,0003,c,1,0.5205638241629642,109.13397475628153,94.51175427375847,329,329,INTERVAL,105,false,false,0,2389
20165623222324,0003,c,1,0.538053083718153,109.41941146741533,94.34024659481342,329,329,INTERVAL,105,false,false,0,2389
20165623222324,0003,c,1,0.5537852047913252,109.70484817854913,94.16873891586837,329,329,INTERVAL,105,false,false,0,2389
